adsh	grp	arc	negative	ptag	pversion	ctag	cversion
0001193125-18-353409	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-353476	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-354097	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-353205	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-353231	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-353248	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-353294	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-353331	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-353339	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-353048	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-353061	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-353069	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-353090	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-353114	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-353143	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-352985	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-352992	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-352998	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-353006	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-353011	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-353040	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-352859	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-352872	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-352948	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-352969	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-352976	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-352983	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-351062	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-351633	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-351742	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-351910	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-351922	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-352765	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-350708	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-350710	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-350730	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-350743	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-350792	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-350956	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-348024	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-348348	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-348664	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-349058	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-349751	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-350063	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-347342	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-347364	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-347405	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-347414	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-347501	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-347528	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-346735	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-347321	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-347326	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-347328	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-347335	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-347338	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344615	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344623	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344904	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-345108	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-346101	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-346688	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344589	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344595	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344596	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344605	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344606	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344612	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344578	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344579	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344580	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344583	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344584	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344587	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344557	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344560	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344561	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344568	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344570	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344577	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-341124	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-343284	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344311	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344337	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344543	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-344556	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-338189	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-339377	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-339415	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-339474	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-340641	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-340802	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-333706	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-335908	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-335919	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-335922	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-335925	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-337697	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-331964	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-332091	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-332444	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-333168	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-333169	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-333703	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-330851	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-330854	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-330997	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-331177	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-331382	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-331957	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-328762	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-329743	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-329750	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-330232	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-330844	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-330849	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-328613	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-328617	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-328622	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-328629	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-328642	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-328681	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-326550	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-326553	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-326574	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-328522	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-328526	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-328536	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-325095	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-325096	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-325561	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-325572	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-326331	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-326339	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-324873	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-324882	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-324895	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-324946	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-325029	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-325093	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-320855	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-323382	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-323438	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-324783	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-324820	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-324840	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-320642	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-320647	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-320649	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-320651	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-320656	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-320720	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-319458	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-319464	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-320502	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-320603	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-320604	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-320641	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-319155	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-319256	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-319368	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-319434	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-319438	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-319442	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000930413-18-003584	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000932471-18-007544	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000940394-18-001842	1	2	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000940394-18-001844	1	2	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-289728	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0001193125-18-316498	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000930413-18-003288	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000930413-18-003339	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000930413-18-003472	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000930413-18-003547	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000930413-18-003550	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000930413-18-003583	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000898432-18-001554	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000898432-18-001555	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000898432-18-001562	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000930413-18-003064	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000930413-18-003258	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000930413-18-003260	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000898432-18-001548	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000898432-18-001549	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000898432-18-001550	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000898432-18-001551	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000898432-18-001552	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000898432-18-001553	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000891092-18-009181	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000891092-18-009182	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000891092-18-009183	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000898432-18-001234	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000898432-18-001546	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000898432-18-001547	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000088053-18-001340	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000088053-18-001341	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000088053-18-001342	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000088053-18-001352	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000313212-18-000117	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000891092-18-009122	1	1	1	NetExpensesOverAssets	rr/2018	ExpensesOverAssets	rr/2018
0000088053-18-001334	1	7	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0000088053-18-001336	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0000088053-18-001338	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0000088053-18-001340	1	6	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0000088053-18-001341	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0000088053-18-001342	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001623632-18-001594	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001623632-18-001596	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001623632-18-001600	1	7	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001623632-18-001603	1	6	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001683863-18-000545	1	6	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001445546-18-005432	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001445546-18-005433	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001623632-18-001494	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001623632-18-001496	1	6	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001623632-18-001506	1	6	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001623632-18-001592	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001379491-18-006591	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001435109-18-000573	1	6	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001445546-18-004866	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001445546-18-004868	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001445546-18-005286	1	6	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001445546-18-005288	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001379491-18-005934	1	6	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001379491-18-005996	1	6	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001379491-18-006259	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001379491-18-006261	1	8	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001379491-18-006295	1	6	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001379491-18-006360	1	6	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001379491-18-005796	1	6	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001379491-18-005812	1	6	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001379491-18-005814	1	6	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001379491-18-005862	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001379491-18-005878	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001379491-18-005903	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001193125-18-360781	1	7	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001193125-18-361048	1	5	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001206774-18-003191	1	6	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
0001206774-18-003452	1	6	1	NetExpensesOverAssets	rr/2018	FeeWaiverOrReimbursementOverAssets	rr/2018
